oṃnamaḥśukrabṛhaspatibhyāṃ	Óm Salutation to Sukra and Brihaspati
pakṣamāsasaṃvatsaralābho lābhaḥ //	Whatever is earned once in a paksha, a month, or a year is termed profit
tayor utpanno nityautpādiko lābhautpādika iti vyayaḥ //	Whatever is spent on these two heads is termed as daily expenditure and profitable expenditure respectively
saṃjātād āyavyayaviśuddhā nīvī, prāptā caanuvṛttā ca //	That which remains after deducting all the expenditure already incurred and excluding all revenue to be realised is net balance nívi which may have been either just realised or brought forward
evaṃ kuryāt samudayaṃ vṛddhiṃ caāyasya darśayet /	Thus a wise collectorgeneral shall conduct the work of revenuecollection, increasing the income and decreasing the expenditure
hrāsaṃ vyayasya ca prājñaḥ sādhayec ca viparyayam //	THE BUSINESS OF KEEPING UP ACCOUNTS IN THE OFFICE OF ACCOUNTANTS
akṣapaṭalam adhyakṣaḥ prānmukham udanmukhaṃ vā vibhaktaupasthānaṃ nibandhapustakasthānaṃ kārayet //	THE superintendent of accounts shall have the accountants office constructed with its door facing either the north or the east, with seats for clerks kept apart and with shelves of accountbooks Kautilyas Arthashastra well arranged
tatraadhikaraṇānāṃ saṃkhyāpracārasaṃjātaagram,	Therein the number of several departments;
karmaantānāṃ dravyaprayogavṛddhikṣayavyayaprayāmavyājīyogasthānavetanaviṣṭipramāṇam, ratnasāraphalgukupyānām arghaprativarṇakamānapratimānaunmānaavamānabhāṇḍam,	the description of the work carried on and of the results realised in several manufactories Karmánta; the amount of profit, loss, expenditure, delayed earnings, the amount of vyáji premia in kind or cash realised, the status of government agency employed, the amount of wages paid, the number of free labourers engaged vishti pertaining to the investment of capital on any work;
deśagrāmajātikulasaṃghānāṃ dharmavyavahāracaritrasaṃsthānam,	the history of customs, professions, and transactions of countries, villages, families, and corporations;
rājaupajīvināṃ pragrahapradeśabhogaparihārabhaktavetanalābham, rājñaś ca patnīputrāṇāṃ ratnabhūmilābhaṃ nirdeśautpātikapratīkāralābham,	the gains in the form of gifts to the kings courtiers, their title to possess and enjoy lands, remission of taxes allowed to them, and payment of provisions and salaries to them; the gains to the wives and sons of the king in gems, lands, prerogatives, and provisions made to remedy evil portents;
mitraamitrāṇāṃ ca saṃdhivigrahapradānaādānaṃ nibandhapustakasthaṃ kārayet //	the treaties with, issues of ultimatum to, and payments of tribute from or to, friendly or inimical kings, all these shall be regularly entered in prescribed registers
tataḥ sarvaadhikaraṇānāṃ karaṇīyaṃ siddhaṃ śeṣam āyavyayau nīvīm upasthānaṃ pracāraṃ caritraṃ saṃsthānaṃ ca nibandhena prayacchet	From these books the superintendent shall furnish the accounts as to the forms of work in hand, of works accomplished, of part of works in hand, of receipts, of expenditure, of net balance, and of tasks to be undertaken in each of the several departments
uttamamadhyamaavareṣu ca karmasu tajjātikam adhyakṣaṃ kuryāt,	To supervise works of high, middling and low description, superintendents with corresponding qualifications shall be employed
sāmudayikeṣv avaklṛptikam(avakḷptikam) yam upahatya rājā naanutapyeta //	The king will have to suffer in the end if he curtails the fixed amount of expenditure on profitable works
sahagrāhiṇaḥ pratibhuvaḥ karmaupajīvinaḥ putrā bhrātaro bhāryā duhitaro bhṛtyāś caasya karmacchedaṃ vaheyuḥ //	Kautilyas Arthashastra When a man engaged by Government for any work absents himself, his sureties who conjointly received wages? from the government, or his sons, brothers, wives, daughters or servants living upon his work shall bear the loss caused to the Government
triśataṃ catuḥpañcāśat caahorātrāṇāṃ karmasaṃvatsaraḥ //	The work of days and nights is a year
tam āṣāḍhīparyavasānam ūnaṃ pūrṇaṃ vā dadyāt // karaṇaadhiṣṭhitam adhimāsakaṃ kuryāt //	Such a work shall be paid for more or less in proportion to its quantity at the end of the month, Ashádha about the middle of July
apasarpaadhiṣṭhitaṃca pracāram //	The work during the intercalary month shall be separately calculated
pracāracaritrasaṃsthānāny anupalabhamāno hi prakṛtaḥ samudayam ajñānena parihāpayati, utthānakleśaasahatvād ālasyena, śabdādiṣv indriyaartheṣu prasaktaḥ pramādena, saṃkrośaadharmaanarthabhīrubhāyena, kāryaarthiṣv anugrahabuddhiḥ kāmena,	A government officer, not caring to know the information gathered by espionage and neglecting to supervise the despatch of work in his own department as regulated, may occasion loss of revenue to the government owing to his ignorance, or owing to his idleness when he is too weak to endure the trouble of activity, or due to inadvertence in perceiving sound and other objects of sense, or by being timid when he is afraid of clamour, unrighteousness, and untoward results, or owing to selfish desire when he is favourably disposed towards those who are desirous to achieve their own selfish ends, or by cruelty due to anger, or by lack of dignity when he is surrounded by a host of learned and needy sycophants, or by making use of false balance, false measures, and false calculation owing to greediness
lobhena // teṣām ānupūrvyā yāvān arthaupaghātas tāvān ekauttaro daṇḍaḥ iti mānavāḥ //	The school of Manu hold that a fine equal to the loss of revenue and multiplied by the serial number of the circumstances of the guilt just narrated in order shall be imposed upon him
sarvatraaṣṭaguṇaḥ iti pārāśarāḥ //	The school of Parásara hold that the fine in all the cases shall be eight times the amount lost
daśaguṇaḥ iti bārhaspatyāḥ // viṃśatiguṇaḥ ity auśanasāḥ //	The school of Brihaspathi say that it shall be ten times the amount Kautilyas Arthashastra The school of Usanas say that it shall be twenty times the amount
yathāaparādham iti kauṭilyaḥ //	But Kautilya says that it shall be proportional to the guilt
gāṇanikyāni āṣāḍhīm āgaccheyuḥ // āgatānāṃ samudrapustakabhāṇḍanīvīkānām ekatraasambhāṣāavarodhaṃ kārayet //	Accounts shall be submitted in the month of Ashádha When they the accountants of different districts present themselves with sealed books, commodities and net revenue, they shall all be kept apart in one place so that they cannot carry on conversation with each other
āyavyayanīvīnām agrāṇi śrutvā nīvīm avahārayet //	Having heard from them the totals of receipts, expenditure, and net revenue, the net amount shall be received
yac caagrād āyasyaantaraparṇe nīvyāṃ vardheta vyayasya vā yat parihāpayet, tad aṣṭaguṇam adhyakṣaṃ dāpayet //	By how much the superintendent of a department augments the net total of its revenue either by increasing any one of the items of its receipts or by decreasing anyone of the items of expenditure, he shall be rewarded eight times that amount
viparyaye tam eva prati syāt //	But when it is reversed ie, when the net total is decreased, the award shall also be reversed ie, he shall be made to pay eight times the decrease
yathākālam anāgatānām apustakabhāṇḍanīvīkānāṃ vā deyadaśabandho daṇḍaḥ //	Those accountants who do not present themselves in time or do not produce their account books along with the net revenue shall be fined ten times the amount due from them
kārmike caupasthite kāraṇikasyaapratibadhnataḥ pūrvaḥ sāhasadaṇḍaḥ //	When a superintendent of accounts káranika does not at once proceed to receive and check the accounts when the clerks kármika are ready, he shall be punished with the first amercement
viparyaye kārmikasya dviguṇaḥ //	In the reverse case ie, when the clerks are not ready, the clerks shall be punished with double the first amercement
pracārasamaṃ mahāmātrāḥ samagrāḥ śrāvayeyur aviṣamamantrāḥ //	All the ministers mahámáras shall together narrate the whole of the actual accounts pertaining to each department
pṛthagbhūto mithyāvādī caeṣām uttamaṃ daṇḍaṃ dadyāt // akṛtaahorūpaharaṃ māsam ākāṅkṣeta //	Kautilyas Arthashastra Whoever of these ministers or clerks ? is of undivided counsel or keeps himself aloof, or utters falsehood shall be punished with the highest amercement When an accountant has not prepared the table of daily accounts akritáhorúpaharam, he may be given a month more for its preparation
māsād ūrdhvaṃ māsadviśatauttaraṃ daṇḍaṃ dadyāt //	After the lapse of one month he shall be fined at the rate of 00 panas for each month during which he delays the accounts
alpaśeṣalekhyanīvīkaṃ pañcarātram ākāṅkṣeta //	If an accountant has to write only a small portion of the accounts pertaining to net revenue, he may be allowed five nights to prepare it
tataḥ paraṃ kośapūrvam ahorūpaharaṃ dharmavyavahāracaritrasaṃsthānasaṃkalananirvartanaanumānacāraprayogair avekṣeta	Then the table of daily accounts submitted by him along with the net revenue shall be checked with reference to the regulated forms of righteous transactions and precedents and by applying such arithmetical processes as addition, subtraction, inference and by espionage
divasapañcarātrapakṣamāsacāturmāsyasaṃvatsaraiś ca pratisamānayet //	It shall also be verified with reference to such divisions of time as days, five nights, pakshás, months, fourmonths, and the year
vyuṣṭadeśakālamukhautpattianuvṛttipramāṇadāyakadāpakanibandhakapratigrāhakaiś caayaṃ samānayet // vyuṣṭadeśakālamukhalābhakāraṇadeyayogapramāṇaājñāpakauddhārakavidhātṛkapratigrāhakaiś ca vyayaṃ samānayet // vyuṣṭadeśakālamukhaanuvartanarūpalakṣaṇapramāṇanikṣepabhājanagopāyakaiś ca nīvīṃ samānayet //	The receipt shall be verified with reference to the place and time pertaining to them, the form of their collection ie, capital, share, the amount of the present and past produce, the person who has paid it, the person who caused its payment, the officer who fixed the amount payable, and the officer who received it The expenditure shall be verified with reference to the cause of the profit from any source in the place and time pertaining to each item, the amount payable, the amount paid, the person who ordered the collection, the person who remitted the same, the person who delivered it, and the person who finally received it Likewise the net revenue shall be verified with reference to Kautilyas Arthashastra the place, time, and source pertaining to it, its standard of fineness and quantity, and the persons who are employed to guard the deposits and magazines of grains, etc
rājaarthe kāraṇikasyaapratibadhnataḥ pratiṣedhayato vāājñāṃ nibandhād āyavyayam anyathā nīvīm avalikhato dviguṇaḥ //	When an officer káranika does not facilitate or prevents the execution of the kings order, or renders the receipts and expenditure otherwise than prescribed, he shall be punished with the first amercement
kramaavahīnam utkramam avijñātaṃ punaruktaṃ vā vastukam avalikhato dvādaśapaṇo daṇḍaḥ //	Any clerk who violates or deviates from the prescribed form of writing accounts, enters what is unknown to him, or makes double or treble entries punaruktam shall be fined panas
nīvīm avalikhato dviguṇaḥ //	He who scrapes off the net total shall be doubly punished
bhakṣayatoaṣṭaguṇaḥ //	He who eats it up shall be fined eight times
nāśayataḥ pañcabandhaḥ pratidānaṃ ca //	He who causes loss of revenue shall not only pay a fine equal to five times the amount lost panchabandha, but also make good the loss
mithyāvāde steyadaṇḍaḥ //	In case of uttering a lie, the punishment levied for theft shall be imposed
paścātpratijñāte dviguṇaḥ, prasmṛtautpanne ca //	When an entry lost or omitted is made later or is made to appear as forgotten, but added later on recollection, the punishment shall be double the above
aparādhaṃ sahetaalpaṃ tuṣyed alpeapi caudaye / mahāupakāraṃ caadhyakṣaṃ pragraheṇaabhipūjayet //	The king shall forgive an offence when it is trifling, have satisfaction even when the revenue is scanty, and honour with rewards pragraha such of his superintendents as are of immense benefit to him
